8th ICB,2012-06-23,2012-06-22,98.73,96.7349391
ABB1STMF ,2012-06-23,2012-06-22,73.42,71.42196751
AIBL1STIMF,2012-06-23,2012-06-22,77.93,82.92767171
AIMS1STMF,2012-06-23,2012-06-22,71.09,69.08787688
DBH1STMF,2012-06-23,2012-06-22,73.42,71.42425716
EBL1STMF,2012-06-23,2012-06-22,81.54,81.54367403
EBLNRBMF,2012-06-23,2012-06-22,77.13,78.13083076
EXIM1STMF,2012-06-23,2012-06-22,79.49,82.48972532
FBFIF,2012-06-23,2012-06-22,73.68,77.67995326
GRAMEEN1,2012-06-23,2012-06-22,79.93,77.92606974
GRAMEENS2,2012-06-23,2012-06-22,76.60,78.60307781
GREENDELMF,2012-06-23,2012-06-22,72.17,77.17316498
ICB1STNRB,2012-06-23,2012-06-22,100.19,101.1884774
ICB2NDNRB,2012-06-23,2012-06-22,73.93,70.92889246
ICB3RDNRB,2012-06-23,2012-06-22,74.03,73.02560505
ICBAMCL2ND,2012-06-23,2012-06-22,78.54,79.53922169
ICBEPMF1S1,2012-06-23,2012-06-22,75.08,80.07693097
ICBISLAMIC,2012-06-23,2012-06-22,90.06,95.05759905
ICBSONALI1,2012-06-23,2012-06-22,79.75,84.74802417
IFIC1STMF,2012-06-23,2012-06-22,78.01,83.01207824
IFILISLMF1,2012-06-23,2012-06-22,65.95,66.9500782
LRGLOBMF1,2012-06-23,2012-06-22,77.82,78.82472567
MBL1STMF,2012-06-23,2012-06-22,73.65,73.64552933
 NCCBLMF1 ,2012-06-23,2012-06-22,71.03,68.03141993
NLI1STMF ,2012-06-23,2012-06-22,70.31,76.30575241
PF1STMF,2012-06-23,2012-06-22,77.83,83.83217111
PHPMF1,2012-06-23,2012-06-22,75.60,73.59543661
POPULAR1MF,2012-06-23,2012-06-22,75.66,79.66077868
PRIME1ICBA,2012-06-23,2012-06-22,78.80,77.79694846
RELIANCE1,2012-06-23,2012-06-22,76.84,76.83925798
SEBL1STMF,2012-06-23,2012-06-22,73.42,72.41948043
TRUSTB1MF,2012-06-23,2012-06-22,71.75,68.74910138
1JANATAMF,2012-06-30,2012-06-29,72.10,69.10410881
1st ICB,2012-06-30,2012-06-29,232.66,235.659943
1STPRIMFMF,2012-06-30,2012-06-29,77.63,79.6269407
2nd ICB,2012-06-30,2012-06-29,169.51,172.5109854
3rd ICB,2012-06-30,2012-06-29,138.26,140.26032
4th ICB,2012-06-30,2012-06-29,150.64,147.6424154
5th ICB,2012-06-30,2012-06-29,119.45,121.454492
6th ICB,2012-06-30,2012-06-29,106.22,107.2227652
7th ICB,2012-06-30,2012-06-29,106.48,112.4796245
8th ICB,2012-06-30,2012-06-29,99.06,105.0584985
ABB1STMF ,2012-06-30,2012-06-29,73.67,70.66964116
AIBL1STIMF,2012-06-30,2012-06-29,78.34,84.33809695
AIMS1STMF,2012-06-30,2012-06-29,71.66,70.66024139
DBH1STMF,2012-06-30,2012-06-29,73.71,72.7052934
EBL1STMF,2012-06-30,2012-06-29,82.01,86.01183525
EBLNRBMF,2012-06-30,2012-06-29,78.11,80.11410952
EXIM1STMF,2012-06-30,2012-06-29,80.01,85.01002966
FBFIF,2012-06-30,2012-06-29,73.85,75.8482035
GRAMEEN1,2012-06-30,2012-06-29,80.59,86.58789207
GRAMEENS2,2012-06-30,2012-06-29,77.41,79.40980303
GREENDELMF,2012-06-30,2012-06-29,72.30,69.30018331
ICB1STNRB,2012-06-30,2012-06-29,100.61,104.6102255
ICB2NDNRB,2012-06-30,2012-06-29,74.28,71.27994541
ICB3RDNRB,2012-06-30,2012-06-29,75.02,74.01975351
ICBAMCL2ND,2012-06-30,2012-06-29,79.41,78.413787
ICBEPMF1S1,2012-06-30,2012-06-29,75.38,77.38162861
ICBISLAMIC,2012-06-30,2012-06-29,90.84,91.84430085
ICBSONALI1,2012-06-30,2012-06-29,79.91,80.91151317
IFIC1STMF,2012-06-30,2012-06-29,78.10,76.09626758
IFILISLMF1,2012-06-30,2012-06-29,66.08,69.08275172
LRGLOBMF1,2012-06-30,2012-06-29,78.09,78.09003306
MBL1STMF,2012-06-30,2012-06-29,74.02,79.01872495
 NCCBLMF1 ,2012-06-30,2012-06-29,71.70,73.6989537
NLI1STMF ,2012-06-30,2012-06-29,71.10,70.09538179
PF1STMF,2012-06-30,2012-06-29,78.68,77.67548814
PHPMF1,2012-06-30,2012-06-29,75.95,72.9487951
POPULAR1MF,2012-06-30,2012-06-29,75.97,75.96740503
PRIME1ICBA,2012-06-30,2012-06-29,78.93,81.92767784
RELIANCE1,2012-06-30,2012-06-29,77.31,78.30867869
SEBL1STMF,2012-06-30,2012-06-29,74.28,75.28114049
TRUSTB1MF,2012-06-30,2012-06-29,72.19,75.186974
1JANATAMF,2012-07-07,2012-07-06,73.10,73.09517959
1st ICB,2012-07-07,2012-07-06,232.80,236.7978204
1STPRIMFMF,2012-07-07,2012-07-06,77.72,81.71705678
2nd ICB,2012-07-07,2012-07-06,169.58,170.5766065
3rd ICB,2012-07-07,2012-07-06,138.98,137.9836048
4th ICB,2012-07-07,2012-07-06,150.74,153.7401745
5th ICB,2012-07-07,2012-07-06,120.36,125.3620161
6th ICB,2012-07-07,2012-07-06,106.68,103.6778156
7th ICB,2012-07-07,2012-07-06,106.57,105.574556
8th ICB,2012-07-07,2012-07-06,99.52,97.52341528
ABB1STMF ,2012-07-07,2012-07-06,73.68,74.68484267
AIBL1STIMF,2012-07-07,2012-07-06,78.70,76.70343589
AIMS1STMF,2012-07-07,2012-07-06,71.74,71.74121552
DBH1STMF,2012-07-07,2012-07-06,73.87,71.87163629
EBL1STMF,2012-07-07,2012-07-06,82.69,87.69184381
EBLNRBMF,2012-07-07,2012-07-06,78.91,76.91450064
EXIM1STMF,2012-07-07,2012-07-06,80.46,83.4631709
FBFIF,2012-07-07,2012-07-06,74.06,74.0597033
GRAMEEN1,2012-07-07,2012-07-06,80.83,86.82828946
GRAMEENS2,2012-07-07,2012-07-06,78.18,81.18409338
GREENDELMF,2012-07-07,2012-07-06,72.49,73.4945092
ICB1STNRB,2012-07-07,2012-07-06,101.43,102.4300316
ICB2NDNRB,2012-07-07,2012-07-06,74.92,78.92268419
ICB3RDNRB,2012-07-07,2012-07-06,75.35,72.35352495
ICBAMCL2ND,2012-07-07,2012-07-06,80.07,78.07364299
ICBEPMF1S1,2012-07-07,2012-07-06,75.80,76.80085611
ICBISLAMIC,2012-07-07,2012-07-06,91.25,96.25311838
ICBSONALI1,2012-07-07,2012-07-06,80.63,77.62662616
IFIC1STMF,2012-07-07,2012-07-06,79.05,77.04974719
IFILISLMF1,2012-07-07,2012-07-06,66.12,65.1193367
LRGLOBMF1,2012-07-07,2012-07-06,79.06,80.05564928
MBL1STMF,2012-07-07,2012-07-06,74.99,78.98967714
 NCCBLMF1 ,2012-07-07,2012-07-06,72.58,76.58158157
NLI1STMF ,2012-07-07,2012-07-06,71.39,68.38761091
PF1STMF,2012-07-07,2012-07-06,79.43,83.43341409
PHPMF1,2012-07-07,2012-07-06,76.52,82.51743043
POPULAR1MF,2012-07-07,2012-07-06,76.63,74.62894341
PRIME1ICBA,2012-07-07,2012-07-06,79.23,79.22566149
RELIANCE1,2012-07-07,2012-07-06,78.08,82.07886367
SEBL1STMF,2012-07-07,2012-07-06,74.57,80.57384598
TRUSTB1MF,2012-07-07,2012-07-06,72.81,77.80823747
1JANATAMF,2012-07-14,2012-07-13,73.74,70.73730461
1st ICB,2012-07-14,2012-07-13,233.63,232.633003
1STPRIMFMF,2012-07-14,2012-07-13,78.64,78.63763969
2nd ICB,2012-07-14,2012-07-13,170.45,173.4527356
3rd ICB,2012-07-14,2012-07-13,139.87,139.8688295
4th ICB,2012-07-14,2012-07-13,151.33,154.3310211
5th ICB,2012-07-14,2012-07-13,120.36,121.3633207
6th ICB,2012-07-14,2012-07-13,106.83,112.8326747
7th ICB,2012-07-14,2012-07-13,106.66,108.6621639
8th ICB,2012-07-14,2012-07-13,100.40,102.4004621
ABB1STMF ,2012-07-14,2012-07-13,74.23,75.23358259
AIBL1STIMF,2012-07-14,2012-07-13,78.98,76.97987755
AIMS1STMF,2012-07-14,2012-07-13,72.63,69.63445349
DBH1STMF,2012-07-14,2012-07-13,74.47,80.46810226
EBL1STMF,2012-07-14,2012-07-13,83.41,81.40663597
EBLNRBMF,2012-07-14,2012-07-13,79.34,85.34010615
EXIM1STMF,2012-07-14,2012-07-13,81.34,87.34300303
FBFIF,2012-07-14,2012-07-13,74.61,71.60895743
GRAMEEN1,2012-07-14,2012-07-13,80.91,83.90854323
GRAMEENS2,2012-07-14,2012-07-13,78.33,77.32990272
GREENDELMF,2012-07-14,2012-07-13,72.55,71.55098113
ICB1STNRB,2012-07-14,2012-07-13,101.53,102.5314076
ICB2NDNRB,2012-07-14,2012-07-13,75.78,78.78343622
ICB3RDNRB,2012-07-14,2012-07-13,75.55,76.54860608
ICBAMCL2ND,2012-07-14,2012-07-13,81.06,79.05736669
ICBEPMF1S1,2012-07-14,2012-07-13,76.23,74.23265456
ICBISLAMIC,2012-07-14,2012-07-13,91.33,92.32677996
ICBSONALI1,2012-07-14,2012-07-13,80.80,84.80290138
IFIC1STMF,2012-07-14,2012-07-13,80.00,79.00307
IFILISLMF1,2012-07-14,2012-07-13,66.84,70.83942336
LRGLOBMF1,2012-07-14,2012-07-13,79.94,79.94480557
MBL1STMF,2012-07-14,2012-07-13,75.86,80.85886907
 NCCBLMF1 ,2012-07-14,2012-07-13,73.27,79.26697442
NLI1STMF ,2012-07-14,2012-07-13,72.08,75.07756415
PF1STMF,2012-07-14,2012-07-13,80.35,83.3522112
PHPMF1,2012-07-14,2012-07-13,77.22,74.21888548
POPULAR1MF,2012-07-14,2012-07-13,77.16,80.16324314
PRIME1ICBA,2012-07-14,2012-07-13,79.42,82.42037464
RELIANCE1,2012-07-14,2012-07-13,78.52,76.51541463
SEBL1STMF,2012-07-14,2012-07-13,75.16,78.16474372
TRUSTB1MF,2012-07-14,2012-07-13,73.10,71.10331019
1JANATAMF,2012-07-21,2012-07-20,73.88,77.87796555
1st ICB,2012-07-21,2012-07-20,233.91,239.9092567
1STPRIMFMF,2012-07-21,2012-07-20,78.81,75.81046394
2nd ICB,2012-07-21,2012-07-20,170.99,174.9917429
3rd ICB,2012-07-21,2012-07-20,140.34,140.3448552
4th ICB,2012-07-21,2012-07-20,152.16,151.1633579
5th ICB,2012-07-21,2012-07-20,120.78,120.7760599
6th ICB,2012-07-21,2012-07-20,107.21,112.2121599
7th ICB,2012-07-21,2012-07-20,106.71,104.7064823
8th ICB,2012-07-21,2012-07-20,100.77,98.77249971
ABB1STMF ,2012-07-21,2012-07-20,74.46,80.46013338
AIBL1STIMF,2012-07-21,2012-07-20,79.50,78.50055843
AIMS1STMF,2012-07-21,2012-07-20,72.77,71.77473081
DBH1STMF,2012-07-21,2012-07-20,75.13,80.13277144
EBL1STMF,2012-07-21,2012-07-20,83.85,81.85295134
EBLNRBMF,2012-07-21,2012-07-20,80.20,77.20129679
EXIM1STMF,2012-07-21,2012-07-20,81.53,85.53111617
FBFIF,2012-07-21,2012-07-20,75.57,81.57139862
GRAMEEN1,2012-07-21,2012-07-20,81.50,82.49935484
GRAMEENS2,2012-07-21,2012-07-20,78.48,76.48082354
GREENDELMF,2012-07-21,2012-07-20,73.49,76.49408835
ICB1STNRB,2012-07-21,2012-07-20,102.41,102.4060761
ICB2NDNRB,2012-07-21,2012-07-20,76.73,81.72517587
ICB3RDNRB,2012-07-21,2012-07-20,75.89,79.89431957
ICBAMCL2ND,2012-07-21,2012-07-20,81.45,84.44688768
ICBEPMF1S1,2012-07-21,2012-07-20,76.65,73.6474989
ICBISLAMIC,2012-07-21,2012-07-20,91.57,93.57207313
ICBSONALI1,2012-07-21,2012-07-20,81.60,86.59709208
IFIC1STMF,2012-07-21,2012-07-20,80.55,78.55127435
IFILISLMF1,2012-07-21,2012-07-20,66.92,65.91636297
LRGLOBMF1,2012-07-21,2012-07-20,80.71,83.70989212
MBL1STMF,2012-07-21,2012-07-20,75.90,72.9004266
 NCCBLMF1 ,2012-07-21,2012-07-20,73.72,76.71659009
NLI1STMF ,2012-07-21,2012-07-20,72.52,72.51637578
PF1STMF,2012-07-21,2012-07-20,81.35,83.34696959
PHPMF1,2012-07-21,2012-07-20,77.72,79.720753
POPULAR1MF,2012-07-21,2012-07-20,78.04,84.03674253
PRIME1ICBA,2012-07-21,2012-07-20,79.87,76.87004444
RELIANCE1,2012-07-21,2012-07-20,79.27,82.26607487
SEBL1STMF,2012-07-21,2012-07-20,75.62,78.61566814
TRUSTB1MF,2012-07-21,2012-07-20,73.57,78.57088857
1JANATAMF,2012-07-28,2012-07-27,74.72,73.71624232
1st ICB,2012-07-28,2012-07-27,234.18,239.1789341
1STPRIMFMF,2012-07-28,2012-07-27,79.58,81.58158631
2nd ICB,2012-07-28,2012-07-27,171.66,171.659115
3rd ICB,2012-07-28,2012-07-27,140.57,139.5693911
4th ICB,2012-07-28,2012-07-27,152.42,151.4229979
5th ICB,2012-07-28,2012-07-27,121.48,125.4803058
6th ICB,2012-07-28,2012-07-27,107.99,113.988689
7th ICB,2012-07-28,2012-07-27,106.91,104.9141119
8th ICB,2012-07-28,2012-07-27,101.12,101.1158603
ABB1STMF ,2012-07-28,2012-07-27,74.66,79.65689977
AIBL1STIMF,2012-07-28,2012-07-27,80.16,80.16295167
AIMS1STMF,2012-07-28,2012-07-27,73.15,71.14590679
DBH1STMF,2012-07-28,2012-07-27,76.02,76.01879761
EBL1STMF,2012-07-28,2012-07-27,84.36,90.3612355
EBLNRBMF,2012-07-28,2012-07-27,80.64,80.64056182
EXIM1STMF,2012-07-28,2012-07-27,82.34,84.34347551
FBFIF,2012-07-28,2012-07-27,75.83,72.82992402
GRAMEEN1,2012-07-28,2012-07-27,82.12,85.11775772
GRAMEENS2,2012-07-28,2012-07-27,79.46,83.46485994
GREENDELMF,2012-07-28,2012-07-27,74.48,73.48453077
ICB1STNRB,2012-07-28,2012-07-27,103.32,105.3224081
ICB2NDNRB,2012-07-28,2012-07-27,77.52,79.52041744
ICB3RDNRB,2012-07-28,2012-07-27,76.35,82.35147781
ICBAMCL2ND,2012-07-28,2012-07-27,82.16,84.16456016
ICBEPMF1S1,2012-07-28,2012-07-27,77.54,76.54369738
ICBISLAMIC,2012-07-28,2012-07-27,91.79,88.79365203
ICBSONALI1,2012-07-28,2012-07-27,82.20,80.19582232
IFIC1STMF,2012-07-28,2012-07-27,81.32,84.31751147
IFILISLMF1,2012-07-28,2012-07-27,67.46,67.45884224
LRGLOBMF1,2012-07-28,2012-07-27,80.85,82.85374554
MBL1STMF,2012-07-28,2012-07-27,76.59,77.58596964
 NCCBLMF1 ,2012-07-28,2012-07-27,73.93,73.93392109
NLI1STMF ,2012-07-28,2012-07-27,72.61,73.61247085
PF1STMF,2012-07-28,2012-07-27,82.06,82.06060942
PHPMF1,2012-07-28,2012-07-27,77.98,78.97509264
POPULAR1MF,2012-07-28,2012-07-27,78.23,84.22725017
PRIME1ICBA,2012-07-28,2012-07-27,80.78,83.78457405
RELIANCE1,2012-07-28,2012-07-27,79.79,76.78761067
SEBL1STMF,2012-07-28,2012-07-27,75.67,74.66838883
TRUSTB1MF,2012-07-28,2012-07-27,73.84,78.83844464
1JANATAMF,2012-08-04,2012-08-03,75.49,75.48626748
1st ICB,2012-08-04,2012-08-03,235.14,237.1433862
1STPRIMFMF,2012-08-04,2012-08-03,79.85,85.84717137
2nd ICB,2012-08-04,2012-08-03,172.06,169.0644923
3rd ICB,2012-08-04,2012-08-03,141.09,146.0893936
4th ICB,2012-08-04,2012-08-03,153.32,154.3213981
5th ICB,2012-08-04,2012-08-03,121.72,125.7199716
6th ICB,2012-08-04,2012-08-03,108.52,106.5224415
7th ICB,2012-08-04,2012-08-03,107.44,110.4447455
8th ICB,2012-08-04,2012-08-03,102.05,108.054804
ABB1STMF ,2012-08-04,2012-08-03,75.24,78.24310455
AIBL1STIMF,2012-08-04,2012-08-03,80.29,79.28614587
AIMS1STMF,2012-08-04,2012-08-03,73.80,78.79833506
DBH1STMF,2012-08-04,2012-08-03,76.55,73.54809282
EBL1STMF,2012-08-04,2012-08-03,85.28,82.28204073
EBLNRBMF,2012-08-04,2012-08-03,81.05,78.05317025
EXIM1STMF,2012-08-04,2012-08-03,82.92,86.91752242
FBFIF,2012-08-04,2012-08-03,76.10,82.09606252
GRAMEEN1,2012-08-04,2012-08-03,82.51,80.50503008
GRAMEENS2,2012-08-04,2012-08-03,80.20,79.20204079
GREENDELMF,2012-08-04,2012-08-03,74.84,76.83992965
ICB1STNRB,2012-08-04,2012-08-03,103.35,105.3540692
ICB2NDNRB,2012-08-04,2012-08-03,77.73,81.72683504
ICB3RDNRB,2012-08-04,2012-08-03,77.24,76.24069191
ICBAMCL2ND,2012-08-04,2012-08-03,82.35,87.35260909
ICBEPMF1S1,2012-08-04,2012-08-03,78.25,80.25124828
ICBISLAMIC,2012-08-04,2012-08-03,92.07,92.07205113
ICBSONALI1,2012-08-04,2012-08-03,82.49,87.48620098
IFIC1STMF,2012-08-04,2012-08-03,81.48,79.4829271
IFILISLMF1,2012-08-04,2012-08-03,67.67,64.66732744
LRGLOBMF1,2012-08-04,2012-08-03,80.97,86.96753249
MBL1STMF,2012-08-04,2012-08-03,77.47,83.46756902
 NCCBLMF1 ,2012-08-04,2012-08-03,74.32,73.32061602
NLI1STMF ,2012-08-04,2012-08-03,73.50,76.50018553
PF1STMF,2012-08-04,2012-08-03,82.42,80.41865182
PHPMF1,2012-08-04,2012-08-03,78.05,75.0455443
POPULAR1MF,2012-08-04,2012-08-03,78.66,75.6608061
PRIME1ICBA,2012-08-04,2012-08-03,80.83,80.82677443
RELIANCE1,2012-08-04,2012-08-03,80.79,80.78726734
SEBL1STMF,2012-08-04,2012-08-03,76.10,75.09667735
TRUSTB1MF,2012-08-04,2012-08-03,74.68,74.67574587
1JANATAMF,2012-08-11,2012-08-10,76.24,77.23768533
1st ICB,2012-08-11,2012-08-10,236.01,241.0061383
1STPRIMFMF,2012-08-11,2012-08-10,80.58,85.57612056
2nd ICB,2012-08-11,2012-08-10,172.81,176.8102487
3rd ICB,2012-08-11,2012-08-10,141.87,144.8706229
4th ICB,2012-08-11,2012-08-10,153.96,157.9647259
5th ICB,2012-08-11,2012-08-10,122.02,126.0241041
6th ICB,2012-08-11,2012-08-10,109.47,113.4718605
7th ICB,2012-08-11,2012-08-10,108.08,109.0841147
8th ICB,2012-08-11,2012-08-10,102.09,103.0888842
ABB1STMF ,2012-08-11,2012-08-10,75.40,81.40096754
AIBL1STIMF,2012-08-11,2012-08-10,80.37,83.3731538
AIMS1STMF,2012-08-11,2012-08-10,74.76,76.76151549
DBH1STMF,2012-08-11,2012-08-10,76.63,79.62580632
EBL1STMF,2012-08-11,2012-08-10,86.14,83.13549588
EBLNRBMF,2012-08-11,2012-08-10,81.27,83.26647774
EXIM1STMF,2012-08-11,2012-08-10,83.87,82.87345882
FBFIF,2012-08-11,2012-08-10,76.46,82.45592365
GRAMEEN1,2012-08-11,2012-08-10,83.11,80.11154095
GRAMEENS2,2012-08-11,2012-08-10,80.26,78.2589102
GREENDELMF,2012-08-11,2012-08-10,75.48,75.47542654
ICB1STNRB,2012-08-11,2012-08-10,104.09,102.0867684
ICB2NDNRB,2012-08-11,2012-08-10,77.94,83.94065183
ICB3RDNRB,2012-08-11,2012-08-10,77.95,82.95146817
ICBAMCL2ND,2012-08-11,2012-08-10,82.39,86.38522079
ICBEPMF1S1,2012-08-11,2012-08-10,79.23,80.23283432
ICBISLAMIC,2012-08-11,2012-08-10,92.36,90.36209946
ICBSONALI1,2012-08-11,2012-08-10,83.43,85.42951903
IFIC1STMF,2012-08-11,2012-08-10,82.03,84.03084143
IFILISLMF1,2012-08-11,2012-08-10,68.65,74.65268649
LRGLOBMF1,2012-08-11,2012-08-10,81.83,84.83323634
MBL1STMF,2012-08-11,2012-08-10,78.27,80.26554469
 NCCBLMF1 ,2012-08-11,2012-08-10,74.51,74.51140499
NLI1STMF ,2012-08-11,2012-08-10,73.84,79.84116233
PF1STMF,2012-08-11,2012-08-10,82.48,86.47603286
PHPMF1,2012-08-11,2012-08-10,78.45,81.44993762
POPULAR1MF,2012-08-11,2012-08-10,79.52,81.5235526
PRIME1ICBA,2012-08-11,2012-08-10,81.59,80.58949808
RELIANCE1,2012-08-11,2012-08-10,80.83,84.83462833
SEBL1STMF,2012-08-11,2012-08-10,76.40,76.39681874
TRUSTB1MF,2012-08-11,2012-08-10,74.91,75.90662478
1JANATAMF,2012-08-18,2012-08-17,76.30,82.29740556
1st ICB,2012-08-18,2012-08-17,236.68,239.6844419
1STPRIMFMF,2012-08-18,2012-08-17,81.14,83.14491005
2nd ICB,2012-08-18,2012-08-17,173.53,171.5276013
3rd ICB,2012-08-18,2012-08-17,142.70,146.7016199
4th ICB,2012-08-18,2012-08-17,154.58,153.5789323
5th ICB,2012-08-18,2012-08-17,122.31,126.3063208
6th ICB,2012-08-18,2012-08-17,110.27,109.2732297
7th ICB,2012-08-18,2012-08-17,108.60,107.5962876
8th ICB,2012-08-18,2012-08-17,102.32,107.3160227
ABB1STMF ,2012-08-18,2012-08-17,75.92,79.91516243
AIBL1STIMF,2012-08-18,2012-08-17,80.48,79.47697438
AIMS1STMF,2012-08-18,2012-08-17,74.90,73.90297091
DBH1STMF,2012-08-18,2012-08-17,77.05,82.04785585
EBL1STMF,2012-08-18,2012-08-17,86.61,84.60835104
EBLNRBMF,2012-08-18,2012-08-17,81.36,80.35719773
EXIM1STMF,2012-08-18,2012-08-17,84.11,87.10774813
FBFIF,2012-08-18,2012-08-17,76.50,79.5008504
GRAMEEN1,2012-08-18,2012-08-17,83.94,84.9416732
GRAMEENS2,2012-08-18,2012-08-17,81.00,83.99996287
GREENDELMF,2012-08-18,2012-08-17,76.44,81.4449464
ICB1STNRB,2012-08-18,2012-08-17,104.76,104.7614232
ICB2NDNRB,2012-08-18,2012-08-17,78.27,78.26656946
ICB3RDNRB,2012-08-18,2012-08-17,78.21,81.20558843
ICBAMCL2ND,2012-08-18,2012-08-17,82.94,85.941838
ICBEPMF1S1,2012-08-18,2012-08-17,79.24,79.23726236
ICBISLAMIC,2012-08-18,2012-08-17,92.69,94.69433964
ICBSONALI1,2012-08-18,2012-08-17,84.04,82.04181755
IFIC1STMF,2012-08-18,2012-08-17,82.15,88.15445276
IFILISLMF1,2012-08-18,2012-08-17,69.52,69.52327308
LRGLOBMF1,2012-08-18,2012-08-17,81.94,80.94332925
MBL1STMF,2012-08-18,2012-08-17,78.98,75.97668154
 NCCBLMF1 ,2012-08-18,2012-08-17,75.02,74.01680274
NLI1STMF ,2012-08-18,2012-08-17,73.84,77.84437914
PF1STMF,2012-08-18,2012-08-17,83.00,84.99602001
PHPMF1,2012-08-18,2012-08-17,79.44,77.44247009
POPULAR1MF,2012-08-18,2012-08-17,80.49,81.49441157
PRIME1ICBA,2012-08-18,2012-08-17,82.20,82.20233645
RELIANCE1,2012-08-18,2012-08-17,80.89,78.89471662
SEBL1STMF,2012-08-18,2012-08-17,77.05,75.04748932
TRUSTB1MF,2012-08-18,2012-08-17,75.30,73.29806096
1JANATAMF,2012-08-25,2012-08-24,76.56,77.5625124
1st ICB,2012-08-25,2012-08-24,236.75,240.7485542
1STPRIMFMF,2012-08-25,2012-08-24,81.38,82.37886595
2nd ICB,2012-08-25,2012-08-24,173.76,175.7616841
3rd ICB,2012-08-25,2012-08-24,143.26,147.2623552
4th ICB,2012-08-25,2012-08-24,154.85,155.8493521
5th ICB,2012-08-25,2012-08-24,122.55,124.5480569
6th ICB,2012-08-25,2012-08-24,110.73,107.729114
7th ICB,2012-08-25,2012-08-24,109.26,106.255852
8th ICB,2012-08-25,2012-08-24,102.45,99.45163524
ABB1STMF ,2012-08-25,2012-08-24,76.13,79.12833366
AIBL1STIMF,2012-08-25,2012-08-24,81.00,78.99868455
AIMS1STMF,2012-08-25,2012-08-24,75.26,76.26061259
DBH1STMF,2012-08-25,2012-08-24,77.05,78.05015253
EBL1STMF,2012-08-25,2012-08-24,87.56,89.5606832
EBLNRBMF,2012-08-25,2012-08-24,81.44,85.44271254
EXIM1STMF,2012-08-25,2012-08-24,84.58,90.57662081
FBFIF,2012-08-25,2012-08-24,77.32,80.3184804
GRAMEEN1,2012-08-25,2012-08-24,84.04,87.04353977
GRAMEENS2,2012-08-25,2012-08-24,81.39,84.38664723
GREENDELMF,2012-08-25,2012-08-24,77.14,83.13906058
ICB1STNRB,2012-08-25,2012-08-24,105.75,110.7470312
ICB2NDNRB,2012-08-25,2012-08-24,79.22,78.22193431
ICB3RDNRB,2012-08-25,2012-08-24,79.17,82.16626537
ICBAMCL2ND,2012-08-25,2012-08-24,83.43,86.42896235
ICBEPMF1S1,2012-08-25,2012-08-24,79.99,78.99052308
ICBISLAMIC,2012-08-25,2012-08-24,93.45,97.45444939
ICBSONALI1,2012-08-25,2012-08-24,84.13,84.12577117
IFIC1STMF,2012-08-25,2012-08-24,82.17,83.17188746
IFILISLMF1,2012-08-25,2012-08-24,69.91,66.91160528
LRGLOBMF1,2012-08-25,2012-08-24,82.36,88.35578797
MBL1STMF,2012-08-25,2012-08-24,79.41,85.40729025
 NCCBLMF1 ,2012-08-25,2012-08-24,75.44,75.44437387
NLI1STMF ,2012-08-25,2012-08-24,74.82,73.82493238
PF1STMF,2012-08-25,2012-08-24,83.69,89.68696461
PHPMF1,2012-08-25,2012-08-24,80.40,86.40297408
POPULAR1MF,2012-08-25,2012-08-24,81.44,80.44232667
PRIME1ICBA,2012-08-25,2012-08-24,82.52,88.51600337
RELIANCE1,2012-08-25,2012-08-24,81.82,79.82181583
SEBL1STMF,2012-08-25,2012-08-24,77.86,79.85739838
TRUSTB1MF,2012-08-25,2012-08-24,75.71,72.71110658
1JANATAMF,2012-09-01,2012-08-31,77.41,75.41001251
1st ICB,2012-09-01,2012-08-31,236.93,239.9342022
1STPRIMFMF,2012-09-01,2012-08-31,81.90,85.90289465
2nd ICB,2012-09-01,2012-08-31,174.60,179.5979108
3rd ICB,2012-09-01,2012-08-31,143.95,149.9472238
4th ICB,2012-09-01,2012-08-31,154.97,154.9714726
5th ICB,2012-09-01,2012-08-31,123.17,123.1725281
6th ICB,2012-09-01,2012-08-31,110.80,113.8006325
7th ICB,2012-09-01,2012-08-31,109.94,106.942529
8th ICB,2012-09-01,2012-08-31,102.84,105.8372069
ABB1STMF ,2012-09-01,2012-08-31,76.58,81.57799044
AIBL1STIMF,2012-09-01,2012-08-31,81.23,86.22842418
AIMS1STMF,2012-09-01,2012-08-31,75.48,74.47851567
DBH1STMF,2012-09-01,2012-08-31,77.41,78.41209258
EBL1STMF,2012-09-01,2012-08-31,88.33,92.33370729
EBLNRBMF,2012-09-01,2012-08-31,82.26,82.25974492
EXIM1STMF,2012-09-01,2012-08-31,85.12,85.11832465
FBFIF,2012-09-01,2012-08-31,77.64,77.63919531
GRAMEEN1,2012-09-01,2012-08-31,85.01,90.01458947
GRAMEENS2,2012-09-01,2012-08-31,82.29,88.29156607
GREENDELMF,2012-09-01,2012-08-31,77.39,76.38541582
ICB1STNRB,2012-09-01,2012-08-31,106.65,107.6458122
ICB2NDNRB,2012-09-01,2012-08-31,79.53,84.52619796
ICB3RDNRB,2012-09-01,2012-08-31,79.53,83.53288968
ICBAMCL2ND,2012-09-01,2012-08-31,83.49,80.48748679
ICBEPMF1S1,2012-09-01,2012-08-31,80.69,79.68552421
ICBISLAMIC,2012-09-01,2012-08-31,94.18,99.17767253
ICBSONALI1,2012-09-01,2012-08-31,85.01,83.00857165
IFIC1STMF,2012-09-01,2012-08-31,82.40,80.40440703
